0.332755633,0.793281654,0.906382979,0.863173217,0.605833333,0.729896907,0.87826087,0.669985067,0.188726365,0.775431367,0.431392577,0.569591528,0.376732195,0.719270833
0.285961872,0.759689922,0.874468085,0.832605531,0.565,0.696907216,0.842028986,0.641114983,0.182304674,0.73113572,0.413006469,0.541603631,0.363196906,0.677083333
0.280762565,0.697674419,0.8,0.743813683,0.54,0.653608247,0.773913043,0.584868094,0.164466643,0.684007211,0.381681988,0.502269289,0.328391879,0.634375
0.247833622,0.633074935,0.691489362,0.68558952,0.470833333,0.626804124,0.675362319,0.542060727,0.144844809,0.607519959,0.345590739,0.467473525,0.301643571,0.559895833
0.093587522,0.377260982,0.270212766,0.410480349,0.190833333,0.55257732,0.260869565,0.365853659,0.087763111,0.28431625,0.202247191,0.342662632,0.209474702,0.313541667
0.102253033,0.436692506,0.427659574,0.480349345,0.2775,0.562886598,0.426086957,0.406669985,0.11630396,0.411795004,0.250595846,0.368381241,0.244924267,0.405729167
0.12305026,0.545219638,0.60212766,0.57496361,0.391666667,0.604123711,0.614492754,0.472374316,0.149482697,0.551635334,0.315968676,0.419062027,0.28875282,0.5078125
0.143847487,0.661498708,0.738297872,0.675400291,0.486666667,0.653608247,0.739130435,0.542558487,0.170531573,0.657223796,0.368743616,0.473524962,0.323235578,0.592708333
0.197573657,0.801033592,0.814893617,0.780203785,0.5825,0.698969072,0.828985507,0.620209059,0.195148056,0.761524594,0.415730337,0.537065053,0.358362875,0.680208333
0.221837088,0.870801034,0.859574468,0.841339156,0.613333333,0.731958763,0.866666667,0.666500747,0.20906172,0.802729848,0.438542731,0.575642965,0.380921689,0.718229167
0.256499133,0.875968992,0.893617021,0.901018923,0.630833333,0.756701031,0.904347826,0.702339472,0.21512665,0.818181818,0.452843037,0.599092284,0.402835965,0.734375
0.280762565,0.878552972,0.912765957,0.931586608,0.645,0.754639175,0.91884058,0.714783474,0.211559044,0.822559876,0.456247872,0.602118003,0.405736384,0.744791667
0.308492201,0.870801034,0.95106383,0.946142649,0.649166667,0.760824742,0.946376812,0.726231956,0.207634677,0.827453,0.462717058,0.611951589,0.407347728,0.753125
0.303292894,0.88630491,0.959574468,0.965065502,0.63,0.769072165,0.963768116,0.741662519,0.20906172,0.809940767,0.470207695,0.625567322,0.41218176,0.738541667
0.310225303,0.891472868,0.965957447,0.9286754,0.634166667,0.767010309,0.969565217,0.727725236,0.207991438,0.8101983,0.471910112,0.623298033,0.402191428,0.743229167
0.301559792,0.891472868,0.968085106,0.924308588,0.636666667,0.758762887,0.95942029,0.723245396,0.206564395,0.808653103,0.468164794,0.618759455,0.398646471,0.740625
0.273830156,0.868217054,0.95106383,0.902474527,0.639166667,0.744329897,0.946376812,0.703832753,0.195148056,0.79114087,0.459652707,0.600605144,0.384144376,0.733854167
0.251299827,0.842377261,0.925531915,0.85007278,0.6225,0.734020619,0.915942029,0.674464908,0.18587228,0.763069791,0.447395301,0.583207262,0.365775056,0.717708333
0.223570191,0.790697674,0.857446809,0.807860262,0.581666667,0.670103093,0.857971014,0.628670981,0.171958616,0.716456348,0.416411304,0.535552194,0.340315823,0.678645833
0.197573657,0.674418605,0.712765957,0.676855895,0.453333333,0.616494845,0.715942029,0.546042807,0.139136639,0.586402266,0.358869595,0.47806354,0.287786014,0.546354167
0.100519931,0.253229974,0.272340426,0.518195051,0.1875,0.536082474,0.271014493,0.378297661,0.062076347,0.287664177,0.1855635,0.305597579,0.22300999,0.3203125
0.109185442,0.343669251,0.423404255,0.570596798,0.253333333,0.571134021,0.424637681,0.424589348,0.088833393,0.402008756,0.239359891,0.34871407,0.252980986,0.402083333
0.121317158,0.405684755,0.604255319,0.650655022,0.335,0.581443299,0.607246377,0.467894475,0.115590439,0.508369817,0.292134831,0.372919818,0.28875282,0.488020833
0.164644714,0.496124031,0.717021277,0.735080058,0.445,0.612371134,0.715942029,0.525136884,0.138779879,0.622456863,0.334695267,0.416036309,0.321946503,0.5828125
0.233968804,0.589147287,0.825531915,0.799126638,0.505,0.665979381,0.823188406,0.582379293,0.164466643,0.695853721,0.381001021,0.469742814,0.356106993,0.640625
0.27729636,0.69250646,0.90212766,0.841339156,0.538333333,0.692783505,0.895652174,0.62767546,0.182661434,0.733968581,0.416070821,0.516641452,0.373187238,0.669270833
0.306759099,0.741602067,0.938297872,0.860262009,0.563333333,0.701030928,0.934782609,0.654554505,0.192650731,0.761524594,0.433094995,0.547655068,0.381566226,0.6953125
0.33102253,0.775193798,0.957446809,0.893740902,0.58,0.713402062,0.952173913,0.678446989,0.202996789,0.783672418,0.443649983,0.566565809,0.396068321,0.711458333
0.344887348,0.80620155,0.978723404,0.943231441,0.5925,0.711340206,0.975362319,0.699352912,0.211202283,0.802729848,0.452843037,0.572617247,0.410248147,0.726041667
0.343154246,0.852713178,0.976595745,0.873362445,0.606666667,0.711340206,0.973913043,0.68939771,0.215840171,0.807880505,0.457609806,0.593797277,0.393167902,0.740625
0.360485269,0.839793282,0.978723404,0.851528384,0.605833333,0.709278351,0.972463768,0.678944749,0.211202283,0.806077775,0.456247872,0.589258699,0.385433451,0.7390625
0.346620451,0.84754522,0.968085106,0.847161572,0.603333333,0.707216495,0.965217391,0.678446989,0.207277917,0.807107906,0.455226422,0.590771558,0.379632614,0.740104167
0.303292894,0.793281654,0.931914894,0.829694323,0.584166667,0.659793814,0.933333333,0.650074664,0.193007492,0.786762812,0.432754511,0.556732224,0.3622301,0.722916667
0.273830156,0.764857881,0.912765957,0.796215429,0.569166667,0.66185567,0.911594203,0.631159781,0.181591152,0.752253412,0.424242424,0.545385779,0.348372543,0.701041667
0.265164645,0.741602067,0.857446809,0.755458515,0.535,0.639175258,0.860869565,0.604778497,0.174812701,0.707700232,0.405515832,0.526475038,0.332581373,0.6609375
0.233968804,0.671834625,0.836170213,0.729257642,0.494166667,0.61443299,0.81884058,0.575908412,0.154834106,0.654648468,0.382362955,0.496217852,0.313567515,0.609375
0.223570191,0.638242894,0.738297872,0.697234352,0.434166667,0.573195876,0.724637681,0.548033848,0.141633964,0.578676281,0.348995574,0.470499244,0.292297776,0.535416667
0.100519931,0.271317829,0.257446809,0.615720524,0.201666667,0.494845361,0.250724638,0.404678945,0.067427756,0.267834149,0.176370446,0.295007564,0.240734773,0.305729167
0.105719237,0.325581395,0.40212766,0.644832606,0.27,0.52371134,0.398550725,0.433549029,0.089190153,0.362863765,0.223016684,0.323751891,0.264582662,0.384375
0.129982669,0.410852713,0.559574468,0.729257642,0.353333333,0.564948454,0.573913043,0.492782479,0.11630396,0.484419263,0.28226081,0.3698941,0.303577183,0.46875
0.178509532,0.472868217,0.625531915,0.772925764,0.423333333,0.583505155,0.653623188,0.528621205,0.132714948,0.553438063,0.312223357,0.401664145,0.323235578,0.527604167
0.221837088,0.514211886,0.685106383,0.828238719,0.483333333,0.622680412,0.698550725,0.570930811,0.144131288,0.610610353,0.333333333,0.437216339,0.346761199,0.5859375
0.298093588,0.57881137,0.721276596,0.88209607,0.515833333,0.637113402,0.736231884,0.608760577,0.159471994,0.647952614,0.354443309,0.466717095,0.366741863,0.617708333
0.325823224,0.635658915,0.746808511,0.905385735,0.546666667,0.637113402,0.765217391,0.629666501,0.170174813,0.667267577,0.368743616,0.486384266,0.374476313,0.640104167
0.344887348,0.656330749,0.753191489,0.935953421,0.564166667,0.626804124,0.771014493,0.647088104,0.174812701,0.67937162,0.371127,0.496974281,0.381243957,0.651041667
0.363951473,0.713178295,0.772340426,0.96069869,0.569166667,0.649484536,0.789855072,0.675460428,0.181591152,0.684779809,0.386789241,0.527231467,0.389300677,0.654166667
0.357019064,0.708010336,0.770212766,0.96797671,0.5675,0.632989691,0.788405797,0.677451468,0.177666786,0.687355138,0.383043922,0.526475038,0.385433451,0.657291667
0.346620451,0.739018088,0.765957447,0.970887918,0.568333333,0.61443299,0.782608696,0.679940269,0.182304674,0.689157868,0.382703439,0.528744327,0.383499839,0.659895833
0.298093588,0.671834625,0.738297872,0.870451237,0.528333333,0.550515464,0.746376812,0.608262817,0.154834106,0.606489827,0.354783793,0.472012103,0.334837254,0.614583333
0.275563258,0.65374677,0.708510638,0.847161572,0.513333333,0.527835052,0.717391304,0.589347934,0.149839458,0.580479011,0.34184542,0.455370651,0.323880116,0.588541667
0.273830156,0.620155039,0.689361702,0.788937409,0.488333333,0.492783505,0.688405797,0.550522648,0.140920442,0.54674221,0.326523664,0.426626324,0.301643571,0.547395833
0.228769497,0.558139535,0.634042553,0.77874818,0.419166667,0.486597938,0.628985507,0.530612245,0.121655369,0.471285089,0.301668369,0.401664145,0.28875282,0.471875
0.105719237,0.180878553,0.114893617,0.572052402,0.104166667,0.435051546,0.124637681,0.353907417,0.039243667,0.148596446,0.12495744,0.240544629,0.207541089,0.175520833
0.129982669,0.237726098,0.129787234,0.58224163,0.124166667,0.44742268,0.134782609,0.37680438,0.053157331,0.170486737,0.136874362,0.270045386,0.217209152,0.206770833
0.180242634,0.330749354,0.127659574,0.612809316,0.1475,0.441237113,0.131884058,0.409158785,0.06956832,0.196497553,0.14742935,0.30332829,0.226232678,0.236979167
0.273830156,0.439276486,0.134042553,0.627365357,0.189166667,0.445360825,0.137681159,0.443504231,0.091330717,0.233582282,0.163772557,0.34795764,0.23622301,0.277083333
0.33102253,0.511627907,0.161702128,0.643377001,0.218333333,0.437113402,0.156521739,0.462916874,0.108098466,0.257790368,0.176370446,0.36913767,0.244601998,0.304166667
0.386481802,0.558139535,0.187234043,0.649199418,0.240833333,0.430927835,0.171014493,0.475360876,0.124509454,0.275302601,0.184882533,0.385022693,0.253947792,0.326041667
0.440207972,0.602067183,0.206382979,0.665211063,0.280833333,0.424742268,0.172463768,0.491289199,0.138423118,0.306464074,0.189989785,0.400907716,0.263615856,0.365104167
0.530329289,0.65374677,0.219148936,0.695778748,0.309166667,0.424742268,0.182608696,0.521154803,0.152693543,0.338140613,0.19918284,0.430408472,0.276828875,0.397395833
0.603119584,0.777777778,0.246808511,0.770014556,0.3625,0.463917526,0.204347826,0.597809856,0.179093828,0.380891064,0.227102486,0.508320726,0.307766677,0.4453125
0.618717504,0.852713178,0.268085106,0.784570597,0.375833333,0.494845361,0.217391304,0.62568442,0.193364253,0.386556786,0.24514811,0.54311649,0.319368353,0.455729167
0.68457539,0.881136951,0.287234043,0.832605531,0.399166667,0.529896907,0.231884058,0.665505226,0.20335355,0.399433428,0.258086483,0.578668684,0.340960361,0.477604167
0.693240901,0.891472868,0.3,0.863173217,0.414166667,0.560824742,0.243478261,0.690890991,0.206564395,0.406644347,0.267279537,0.601361573,0.354173381,0.481770833
0.68457539,0.870801034,0.342553191,0.873362445,0.438333333,0.567010309,0.271014493,0.69039323,0.206921156,0.412052537,0.272046306,0.595310136,0.360296487,0.496875
0.703639515,0.888888889,0.336170213,0.893740902,0.4275,0.562886598,0.268115942,0.707317073,0.205137353,0.406129281,0.273067756,0.610438729,0.360296487,0.48125
0.632582322,0.764857881,0.382978723,0.887918486,0.360833333,0.567010309,0.308695652,0.665505226,0.19158045,0.340458408,0.266939053,0.549924357,0.362874637,0.407291667
0.072790295,0.22997416,0.089361702,0.419213974,0.085,0.470103093,0.1,0.318068691,0.036032822,0.144475921,0.131426626,0.265506808,0.170157912,0.1484375
0.086655113,0.333333333,0.09787234,0.436681223,0.080833333,0.474226804,0.102898551,0.333001493,0.062789868,0.153232037,0.146407899,0.279122542,0.185949082,0.1546875
0.110918544,0.403100775,0.136170213,0.441048035,0.085833333,0.465979381,0.130434783,0.348432056,0.082054941,0.161215555,0.160708206,0.300302572,0.19432807,0.160416667
0.173310225,0.503875969,0.153191489,0.436681223,0.095833333,0.455670103,0.146376812,0.37580886,0.106314663,0.173319598,0.176029963,0.344175492,0.201095714,0.172916667
0.218370884,0.573643411,0.174468085,0.445414847,0.130833333,0.457731959,0.157971014,0.404181185,0.126293257,0.187226371,0.188287368,0.382753404,0.21269739,0.197916667
0.256499133,0.638242894,0.170212766,0.439592431,0.149166667,0.449484536,0.156521739,0.421602787,0.140920442,0.202678341,0.194756554,0.41225416,0.21527554,0.2171875
0.294627383,0.746770026,0.157446809,0.439592431,0.171666667,0.428865979,0.139130435,0.449477352,0.159471994,0.21890291,0.201906708,0.454614221,0.21527554,0.2421875
0.327556326,0.832041344,0.20212766,0.451237263,0.178333333,0.420618557,0.163768116,0.470881035,0.173028898,0.225341231,0.217568948,0.481089259,0.218175959,0.25
0.355285962,0.888888889,0.20212766,0.455604076,0.185833333,0.41443299,0.163768116,0.486809358,0.177310025,0.227401494,0.224038134,0.503025719,0.214953271,0.253645833
0.360485269,0.88372093,0.244680851,0.506550218,0.188333333,0.432989691,0.192753623,0.514186162,0.171245095,0.233839815,0.233231188,0.518154312,0.224299065,0.253645833
0.362218371,0.888888889,0.255319149,0.516739447,0.200833333,0.416494845,0.198550725,0.515679443,0.169104531,0.239505537,0.232550221,0.515128593,0.221398646,0.258854167
0.33102253,0.857881137,0.285106383,0.529839884,0.189166667,0.439175258,0.21884058,0.520657043,0.158401712,0.228946691,0.236976507,0.515885023,0.222043184,0.248958333
0.311958406,0.811369509,0.261702128,0.532751092,0.175,0.449484536,0.207246377,0.506222001,0.148055655,0.214524852,0.229826353,0.492435703,0.220754109,0.236458333
0.268630849,0.739018088,0.287234043,0.529839884,0.159166667,0.437113402,0.224637681,0.481831757,0.129860863,0.195982488,0.222335717,0.45688351,0.210763777,0.219270833
0.2305026,0.695090439,0.304255319,0.487627365,0.135833333,0.432989691,0.231884058,0.453459433,0.117017481,0.174092197,0.217568948,0.43570348,0.194650338,0.1953125
0.093587522,0.19121447,0.244680851,0.362445415,0.1675,0.439175258,0.243478261,0.273768044,0.054227613,0.275817667,0.154919986,0.227685325,0.174025137,0.28125
0.097053726,0.242894057,0.417021277,0.414847162,0.225,0.47628866,0.4,0.31309109,0.070995362,0.366726758,0.204630575,0.2602118,0.200128908,0.347395833
0.112651646,0.317829457,0.574468085,0.515283843,0.335,0.525773196,0.591304348,0.37381782,0.095968605,0.506567087,0.26762002,0.300302572,0.243312923,0.45625
0.126516464,0.395348837,0.676595745,0.593886463,0.435,0.569072165,0.695652174,0.428571429,0.112379593,0.607262426,0.309499489,0.342662632,0.272639381,0.546354167
0.159445407,0.480620155,0.770212766,0.678311499,0.518333333,0.61443299,0.784057971,0.489298158,0.130931145,0.693793459,0.348995574,0.39107413,0.30454399,0.625
0.195840555,0.568475452,0.80212766,0.727802038,0.538333333,0.64742268,0.810144928,0.533101045,0.148412415,0.722637136,0.372148451,0.431921331,0.32549146,0.644791667
0.249566724,0.607235142,0.808510638,0.743813683,0.569166667,0.665979381,0.817391304,0.553509209,0.155547628,0.747617821,0.381341505,0.454614221,0.333548179,0.6671875
0.258232236,0.638242894,0.817021277,0.765647744,0.59,0.682474227,0.84057971,0.573419612,0.163396361,0.759206799,0.394279877,0.473524962,0.344183049,0.677083333
0.296360485,0.700258398,0.880851064,0.796215429,0.5975,0.672164948,0.904347826,0.599303136,0.175169461,0.776203966,0.415730337,0.496974281,0.352239768,0.693229167
0.305025997,0.757105943,0.876595745,0.806404658,0.595833333,0.672164948,0.905797101,0.616226979,0.179807349,0.778779294,0.423561457,0.517397882,0.35159523,0.6953125
0.298093588,0.757105943,0.863829787,0.796215429,0.595833333,0.665979381,0.873913043,0.615231458,0.18016411,0.769508112,0.41504937,0.52118003,0.348694811,0.691145833
0.279029463,0.733850129,0.870212766,0.774381368,0.584166667,0.663917526,0.88115942,0.604280737,0.179093828,0.764099923,0.413346953,0.515885023,0.345472124,0.680729167
0.266897747,0.715762274,0.836170213,0.762736536,0.5675,0.649484536,0.847826087,0.591836735,0.173028898,0.74658769,0.400749064,0.503025719,0.337415404,0.664583333
0.223570191,0.664082687,0.765957447,0.68558952,0.534166667,0.624742268,0.784057971,0.542558487,0.156617909,0.691475663,0.374872319,0.468229955,0.308088946,0.6234375
0.225303293,0.633074935,0.740425532,0.659388646,0.515,0.606185567,0.749275362,0.521154803,0.148769176,0.659284059,0.358869595,0.449319213,0.296165002,0.591145833
0.197573657,0.599483204,0.676595745,0.604075691,0.4625,0.571134021,0.669565217,0.484818318,0.135925794,0.576358486,0.330609465,0.422844175,0.271028037,0.522395833
0.097053726,0.395348837,0.257446809,0.45705968,0.2025,0.534020619,0.262318841,0.37630662,0.085622547,0.295905228,0.201906708,0.334341906,0.21269739,0.29375
0.110918544,0.444444444,0.4,0.49636099,0.2525,0.560824742,0.405797101,0.406669985,0.102033535,0.392480041,0.246510044,0.360060514,0.234289397,0.3625
0.128249567,0.49870801,0.570212766,0.554585153,0.3325,0.587628866,0.575362319,0.445993031,0.1277203,0.497553438,0.291453864,0.389561271,0.26780535,0.44375
0.16117851,0.620155039,0.706382979,0.647743814,0.4675,0.657731959,0.72173913,0.519661523,0.154834106,0.639969096,0.359891045,0.453101362,0.308733484,0.563541667
0.223570191,0.713178295,0.785106383,0.729257642,0.535833333,0.703092784,0.817391304,0.586859134,0.169818052,0.72572753,0.398365679,0.512859304,0.335804061,0.630208333
0.289428076,0.80620155,0.863829787,0.797671033,0.5825,0.764948454,0.891304348,0.648581384,0.183731716,0.781354623,0.441947566,0.571104387,0.361585562,0.682291667
0.346620451,0.863049096,0.904255319,0.835516739,0.601666667,0.793814433,0.924637681,0.681433549,0.195861577,0.797579191,0.461355124,0.601361573,0.378343539,0.699479167
0.389948007,0.860465116,0.970212766,0.92139738,0.638333333,0.837113402,0.962318841,0.723245396,0.197288619,0.819984548,0.477698332,0.620272315,0.405736384,0.727083333
0.383015598,0.873385013,0.985106383,0.91411936,0.658333333,0.837113402,0.969565217,0.726231956,0.199072422,0.826165336,0.481103166,0.628593041,0.40412504,0.7453125
0.376083189,0.881136951,0.993617021,0.934497817,0.653333333,0.835051546,0.973913043,0.733698357,0.199429183,0.823332475,0.482805584,0.62934947,0.407669997,0.7421875
0.376083189,0.88372093,0.995744681,0.9286754,0.641666667,0.824742268,0.976811594,0.731209557,0.199072422,0.814061293,0.48144365,0.628593041,0.40412504,0.732291667
0.360485269,0.88630491,0.963829787,0.9286754,0.6375,0.818556701,0.953623188,0.727725236,0.194791295,0.805820242,0.475995914,0.623298033,0.39896874,0.726041667
0.33102253,0.870801034,0.927659574,0.88937409,0.6175,0.802061856,0.920289855,0.705326033,0.19158045,0.78109709,0.463398025,0.6096823,0.386722527,0.702604167
0.275563258,0.839793282,0.855319149,0.826783115,0.558333333,0.709278351,0.84057971,0.645097063,0.179093828,0.706412568,0.426285325,0.550680787,0.350950693,0.638541667
0.259965338,0.782945736,0.806382979,0.774381368,0.534166667,0.67628866,0.794202899,0.607765057,0.164109882,0.662374453,0.401430031,0.52118003,0.327747341,0.5984375
0.220103986,0.754521964,0.746808511,0.711790393,0.466666667,0.639175258,0.734782609,0.56545545,0.154834106,0.590780324,0.377596187,0.489409985,0.303254915,0.523958333
0.088388215,0.45994832,0.287234043,0.484716157,0.195833333,0.515463918,0.271014493,0.388252862,0.097752408,0.314705125,0.209397344,0.338124054,0.218820496,0.316666667
0.098786828,0.516795866,0.427659574,0.516739447,0.255833333,0.534020619,0.413043478,0.416127427,0.118801284,0.415142931,0.253319714,0.363842663,0.240734773,0.382291667
0.110918544,0.602067183,0.614893617,0.589519651,0.3625,0.55257732,0.615942029,0.463414634,0.149125936,0.553438063,0.315287709,0.397881997,0.276506607,0.491145833
0.126516464,0.684754522,0.712765957,0.639010189,0.446666667,0.6,0.702898551,0.509706322,0.164466643,0.639711563,0.354443309,0.442511346,0.298420883,0.571354167
0.171577123,0.785529716,0.814893617,0.72489083,0.533333333,0.643298969,0.817391304,0.572921852,0.180877631,0.72933299,0.401770514,0.493948563,0.326458266,0.6578125
0.194107452,0.839793282,0.919148936,0.797671033,0.58,0.665979381,0.902898551,0.6222001,0.193007492,0.771310842,0.432754511,0.531013616,0.350306155,0.694270833
0.221837088,0.88372093,0.980851064,0.873362445,0.62,0.686597938,0.965217391,0.666002987,0.205494113,0.806335308,0.456588355,0.558245083,0.376087657,0.725
0.247833622,0.891472868,0.99787234,0.898107715,0.628333333,0.696907216,0.979710145,0.68491787,0.212272565,0.808653103,0.462717058,0.574130106,0.38833387,0.726041667
0.273830156,0.88630491,0.982978723,0.92139738,0.629166667,0.703092784,0.966666667,0.698855152,0.212272565,0.808910636,0.45999319,0.583207262,0.395101515,0.7328125
0.272097054,0.891472868,0.953191489,0.934497817,0.626666667,0.717525773,0.943478261,0.712294674,0.211915804,0.805820242,0.457609806,0.596822995,0.399291009,0.727604167
0.284228769,0.891472868,0.925531915,0.918486172,0.630833333,0.690721649,0.926086957,0.698357392,0.211559044,0.801184651,0.449097719,0.583963691,0.391234289,0.723958333
0.275563258,0.852713178,0.927659574,0.873362445,0.604166667,0.670103093,0.920289855,0.664509706,0.20335355,0.768993047,0.439223698,0.555975794,0.37544312,0.701041667
0.242634315,0.829457364,0.910638298,0.848617176,0.556666667,0.66185567,0.895652174,0.644101543,0.198715662,0.737058975,0.429009193,0.537821483,0.3673864,0.6578125
0.221837088,0.80878553,0.870212766,0.794759825,0.530833333,0.632989691,0.853623188,0.612742658,0.195504816,0.701776977,0.411644535,0.518154312,0.350628424,0.627604167
0.209705373,0.772609819,0.804255319,0.767103348,0.4975,0.612371134,0.794202899,0.589347934,0.187299322,0.659026526,0.389513109,0.496974281,0.338382211,0.585416667
0.19237435,0.705426357,0.719148936,0.689956332,0.436666667,0.571134021,0.71884058,0.535092086,0.172315376,0.578933814,0.356145727,0.454614221,0.30970029,0.50625
0.100519931,0.310077519,0.261702128,0.491994178,0.1675,0.496907216,0.244927536,0.356893977,0.070281841,0.273242338,0.180456248,0.286686838,0.211408315,0.277083333
0.112651646,0.377260982,0.463829787,0.537117904,0.244166667,0.501030928,0.384057971,0.389248382,0.098465929,0.409734741,0.2226762,0.312405446,0.239123429,0.378645833
0.131715771,0.439276486,0.634042553,0.620087336,0.341666667,0.505154639,0.573913043,0.433549029,0.12201213,0.53953129,0.276132108,0.336611195,0.271672575,0.481770833
0.168110919,0.521963824,0.727659574,0.627365357,0.451666667,0.544329897,0.686956522,0.463912394,0.140563682,0.64125676,0.320054477,0.378971256,0.285852401,0.573958333
0.220103986,0.622739018,0.8,0.689956332,0.52,0.61443299,0.762318841,0.523643604,0.161255797,0.723409735,0.362614913,0.437216339,0.316790203,0.645833333
0.287694974,0.695090439,0.842553191,0.751091703,0.568333333,0.680412371,0.801449275,0.579890493,0.176953264,0.776976565,0.392236977,0.490922844,0.345794393,0.688541667
0.346620451,0.775193798,0.876595745,0.774381368,0.595833333,0.705154639,0.830434783,0.615729219,0.192650731,0.809425702,0.413687436,0.533282905,0.359007412,0.711979167
0.381282496,0.860465116,0.910638298,0.799126638,0.6125,0.709278351,0.860869565,0.643603783,0.204423832,0.81921195,0.432754511,0.562783661,0.365130519,0.725520833
0.398613518,0.88630491,0.931914894,0.826783115,0.629166667,0.717525773,0.884057971,0.664011946,0.209775241,0.826680402,0.442969016,0.579425113,0.374154044,0.7421875
0.40034662,0.88372093,0.936170213,0.841339156,0.633333333,0.734020619,0.889855072,0.674464908,0.210845523,0.829770796,0.446714334,0.58774584,0.381243957,0.74375
0.370883882,0.870801034,0.927659574,0.874818049,0.636666667,0.73814433,0.884057971,0.68491787,0.212986086,0.823074942,0.44433095,0.58623298,0.392845633,0.74375
0.351819757,0.881136951,0.921276596,0.857350801,0.6325,0.740206186,0.882608696,0.682926829,0.21512665,0.821014679,0.445692884,0.592284418,0.389945214,0.742708333
0.355285962,0.888888889,0.919148936,0.848617176,0.6225,0.748453608,0.872463768,0.682429069,0.21512665,0.809425702,0.445692884,0.596066566,0.38833387,0.730208333
0.313691508,0.839793282,0.876595745,0.839883552,0.600833333,0.754639175,0.834782609,0.673469388,0.202640029,0.786762812,0.431392577,0.58698941,0.382210764,0.711458333
0.280762565,0.813953488,0.868085106,0.797671033,0.5825,0.729896907,0.823188406,0.641114983,0.19764538,0.7584342,0.421178073,0.559757943,0.367708669,0.6953125
0.249566724,0.813953488,0.829787234,0.761280932,0.5725,0.711340206,0.789855072,0.62319562,0.191223689,0.726757662,0.410282601,0.551437216,0.350950693,0.672916667
0.228769497,0.819121447,0.782978723,0.726346434,0.539166667,0.665979381,0.742028986,0.599800896,0.182661434,0.678083956,0.392236977,0.534039334,0.327747341,0.627083333
0.225303293,0.764857881,0.685106383,0.681222707,0.488333333,0.637113402,0.65942029,0.56396217,0.166250446,0.597476178,0.360912496,0.503025719,0.305188527,0.556770833
0.091854419,0.245478036,0.238297872,0.467248908,0.1775,0.542268041,0.246376812,0.347934296,0.072422405,0.275560134,0.179775281,0.285930408,0.22300999,0.289583333
0.098786828,0.312661499,0.361702128,0.502183406,0.235833333,0.564948454,0.363768116,0.378795421,0.095611844,0.362348699,0.219952332,0.314674735,0.246857879,0.358854167
0.116117851,0.395348837,0.536170213,0.573508006,0.326666667,0.579381443,0.550724638,0.427078148,0.132714948,0.481586402,0.277153558,0.350983359,0.288108282,0.446875
0.173310225,0.475452196,0.60212766,0.639010189,0.415833333,0.610309278,0.623188406,0.475360876,0.161612558,0.567602369,0.309839973,0.3903177,0.323557847,0.526041667
0.232235702,0.565891473,0.674468085,0.684133916,0.5,0.651546392,0.698550725,0.523643604,0.188012843,0.638423899,0.346271706,0.440242057,0.352562037,0.594791667
0.272097054,0.612403101,0.721276596,0.711790393,0.53,0.649484536,0.739130435,0.548531608,0.204780592,0.66572238,0.360231529,0.463691377,0.367708669,0.620833333
